doc,entité,type_temporalite,coref,mention_id,longueur_chaine,chaine_complete
FR100874,paraclinique,Non annoté,Détecté,c33,1,paraclinique
FR100874,hémogramme,EVENT,Détecté,c34,1,hémogramme
FR100874,anémie,EVENT,Détecté,c35,1,anémie
FR100874,anémie,CLINENTITY,Détecté,c35,1,anémie
FR100874,hyperleucocytose,EVENT,Détecté,c36,1,hyperleucocytose
FR100874,hyperleucocytose,CLINENTITY,Détecté,c36,1,hyperleucocytose
FR100874,protéine,EVENT,Détecté,c37,1,protéine
FR100874,calcémie,EVENT,Détecté,c38,1,calcémie
FR100874,mg/l,Non annoté,Détecté,c39,1,mg/l
FR100874,maladie,EVENT,Détecté,c4,1,maladie
FR100874,parathormone,EVENT,Détecté,c40,1,parathormone
FR100874,fois,Non annoté,Détecté,c41,1,fois
FR100874,fibroscopie,EVENT,Détecté,c42,1,fibroscopie
FR100874,diverticule,EVENT,Détecté,c43,2,"diverticule, dont"
FR100874,diverticule,CLINENTITY,Détecté,c43,2,"diverticule, dont"
FR100874,dont,Non annoté,Détecté,c43,2,"diverticule, dont"
FR100874,cm,Non annoté,Détecté,c44,1,cm
FR100874,arcades,Non annoté,Détecté,c45,1,arcades
FR100874,fond,Non annoté,Détecté,c46,1,fond
FR100874,lésions,CLINENTITY,Détecté,c47,1,lésions
FR100874,lésions,EVENT,Détecté,c47,1,lésions
FR100874,transit,EVENT,Détecté,c48,1,transit
FR100874,refoulement,EVENT,Détecté,c49,1,refoulement
FR100874,néphroangiosclérose,CLINENTITY,Détecté,c5,1,néphroangiosclérose
FR100874,portion,Non annoté,Détecté,c50,1,portion
FR100874,œsophage,Non annoté,Détecté,c51,1,œsophage
FR100874,dont,Non annoté,Détecté,c52,2,"image, dont"
FR100874,image,EVENT,Détecté,c52,2,"image, dont"
FR100874,pôle,Non annoté,Détecté,c53,1,pôle
FR100874,niveau,Non annoté,Détecté,c54,1,niveau
FR100874,jonction,Non annoté,Détecté,c55,1,jonction
FR100874,tomodensitométrie,EVENT,Détecté,c56,1,tomodensitométrie
FR100874,diverticule,EVENT,Détecté,c57,1,diverticule
FR100874,diverticule,CLINENTITY,Détecté,c57,1,diverticule
FR100874,collet,Non annoté,Détecté,c58,1,collet
FR100874,fond,Non annoté,Détecté,c59,2,"fond, qui"
FR100874,qui,Non annoté,Détecté,c59,2,"fond, qui"
FR100874,service,Non annoté,Détecté,c6,1,service
FR100874,pôle,Non annoté,Détecté,c60,1,pôle
FR100874,lobe,Non annoté,Détecté,c61,1,lobe
FR100874,diagnostic,Non annoté,Détecté,c62,1,diagnostic
FR100874,diverticule,EVENT,Détecté,c63,1,diverticule
FR100874,diverticule,CLINENTITY,Détecté,c63,1,diverticule
FR100874,hémorragie,CLINENTITY,Détecté,c64,1,hémorragie
FR100874,hémorragie,EVENT,Détecté,c64,1,hémorragie
FR100874,surinfection,CLINENTITY,Détecté,c65,1,surinfection
FR100874,surinfection,EVENT,Détecté,c65,1,surinfection
FR100874,etamsylate,Non annoté,Détecté,c66,1,etamsylate
FR100874,transfusions,EVENT,Détecté,c67,1,transfusions
FR100874,concentrés,Non annoté,Détecté,c68,1,concentrés
FR100874,diverticulectomie,EVENT,Détecté,c69,1,diverticulectomie
FR100874,hôpital,Non annoté,Détecté,c7,1,hôpital
FR100874,suites,EVENT,Détecté,c70,1,suites
FR100874,pneumopathie,Non annoté,Détecté,c71,1,pneumopathie
FR100874,Dakar,Non annoté,Détecté,c8,1,Dakar
FR100874,hémorragie,CLINENTITY,Détecté,c9,1,hémorragie
FR100874,hémorragie,EVENT,Détecté,c9,1,hémorragie
FR100882,2 mois,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,4/5,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,5/5,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,8700 éléments/mm 3,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,Protéine,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,admise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,aggravation,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,aux membres inférieurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,biologique,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,compression médullaire,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,conclu,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,confirme,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,dans un premier temps,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,des membres inférieurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,des membres supérieurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,diffusés,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,du rachis,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,du rachis cervico-dorso-lombaire,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,favorable,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,fragments vertébraux,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,hépatite C,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,inflammatoire,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,insuffisance antéhypophysaire,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,l'étage thoraco-abdomino-pelvien,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,la pointe des pieds,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,la pointe et le talon des pieds,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,les talons,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,lésion vertébrale,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,miction impérieuse,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,montre,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,montré,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,normal,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,normale,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,noté,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,négatif,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,négatives,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,para parésie,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,parésie,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,post-laminectomie,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,prise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,suivie,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,syndrome de compression médullaire,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,trois mois,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,trouble ionique,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,troubles de la marche,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,troubles de la marche et de l'équilibre,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,troubles moteurs,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,troubles sensitifs,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,troubles sphinctériens,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,tumeur épidurale,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,une patiente de 72 ans,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,vifs,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100882,Elle,ACTOR,Détecté,c1,7,"patiente, son, qui, son, Elle, elle, Elle"
FR100882,elle,ACTOR,Détecté,c1,7,"patiente, son, qui, son, Elle, elle, Elle"
FR100882,patiente,Non annoté,Détecté,c1,7,"patiente, son, qui, son, Elle, elle, Elle"
FR100882,qui,Non annoté,Détecté,c1,7,"patiente, son, qui, son, Elle, elle, Elle"
FR100882,son,Non annoté,Détecté,c1,7,"patiente, son, qui, son, Elle, elle, Elle"
FR100882,mois,Non annoté,Détecté,c10,1,mois
FR100882,leucocytes,EVENT,Détecté,c100,1,leucocytes
FR100882,éléments,Non annoté,Détecté,c101,1,éléments
FR100882,bilan,EVENT,Détecté,c102,1,bilan
FR100882,auto-immunité,Non annoté,Détecté,c103,1,auto-immunité
FR100882,sérologies,EVENT,Détecté,c104,1,sérologies
FR100882,VIH,CLINENTITY,Détecté,c105,1,VIH
FR100882,Lyme,CLINENTITY,Détecté,c106,1,Lyme
FR100882,Lyme,EVENT,Détecté,c106,1,Lyme
FR100882,syphilis,CLINENTITY,Détecté,c107,1,syphilis
FR100882,syphilis,EVENT,Détecté,c107,1,syphilis
FR100882,trouble,EVENT,Détecté,c108,1,trouble
FR100882,fonction,EVENT,Détecté,c109,1,fonction
FR100882,hospitalisation,EVENT,Détecté,c11,2,"hospitalisation, hospitalisation"
FR100882,sclérothérapie,EVENT,Détecté,c110,1,sclérothérapie
FR100882,sclérothérapie,EVENT,Détecté,c111,1,sclérothérapie
FR100882,cimentoplastie,EVENT,Détecté,c112,1,cimentoplastie
FR100882,complication,CLINENTITY,Détecté,c113,1,complication
FR100882,complication,EVENT,Détecté,c113,1,complication
FR100882,suites,EVENT,Détecté,c114,1,suites
FR100882,évolution,EVENT,Détecté,c115,1,évolution
FR100882,plan,Non annoté,Détecté,c116,1,plan
FR100882,correction,EVENT,Détecté,c117,1,correction
FR100882,troubles,EVENT,Détecté,c118,1,troubles
FR100882,membres,Non annoté,Détecté,c119,2,"membres, membres"
FR100882,troubles,EVENT,Détecté,c12,1,troubles
FR100882,force,EVENT,Détecté,c120,1,force
FR100882,équilibre,EVENT,Détecté,c121,1,équilibre
FR100882,station,Non annoté,Détecté,c122,1,station
FR100882,amélioration,EVENT,Détecté,c123,1,amélioration
FR100882,régression,EVENT,Détecté,c124,1,régression
FR100882,dysurie,EVENT,Détecté,c125,1,dysurie
FR100882,dysurie,CLINENTITY,Détecté,c125,1,dysurie
FR100882,marche,EVENT,Détecté,c13,1,marche
FR100882,équilibre,EVENT,Détecté,c14,1,équilibre
FR100882,chutes,CLINENTITY,Détecté,c15,1,chutes
FR100882,chutes,EVENT,Détecté,c15,1,chutes
FR100882,troubles,EVENT,Détecté,c16,1,troubles
FR100882,brûlure,CLINENTITY,Détecté,c17,1,brûlure
FR100882,niveau,Non annoté,Détecté,c18,1,niveau
FR100882,ombilic,BODYPART,Détecté,c19,1,ombilic
FR100882,antécédent,EVENT,Détecté,c2,1,antécédent
FR100882,troubles,EVENT,Détecté,c20,2,"troubles, troubles"
FR100882,dysurie,EVENT,Détecté,c21,2,"dysurie, dysurie"
FR100882,dysurie,CLINENTITY,Détecté,c21,2,"dysurie, dysurie"
FR100882,miction,EVENT,Détecté,c22,2,"miction, miction"
FR100882,tout,Non annoté,Détecté,c23,1,tout
FR100882,hospitalisation,EVENT,Détecté,c24,1,hospitalisation
FR100882,admission,EVENT,Détecté,c25,1,admission
FR100882,examen,EVENT,Détecté,c26,1,examen
FR100882,para,Non annoté,Détecté,c27,1,para
FR100882,force,EVENT,Détecté,c28,1,force
FR100882,côtés,Non annoté,Détecté,c29,2,"côtés, côtés"
FR100882,insuffisance,Non annoté,Détecté,c3,1,insuffisance
FR100882,manœuvre,Non annoté,Détecté,c30,1,manœuvre
FR100882,Barré,Non annoté,Détecté,c31,1,Barré
FR100882,réflexes,EVENT,Détecté,c32,1,réflexes
FR100882,trépidation,EVENT,Détecté,c33,1,trépidation
FR100882,impossible,EVENT,Détecté,c34,2,"impossible, tenue"
FR100882,tenue,EVENT,Détecté,c34,2,"impossible, tenue"
FR100882,pointe,Non annoté,Détecté,c35,1,pointe
FR100882,pointe,Non annoté,Détecté,c36,2,"pointe, pointe"
FR100882,talon,Non annoté,Détecté,c37,2,"talon, talons"
FR100882,talons,Non annoté,Détecté,c37,2,"talon, talons"
FR100882,pieds,Non annoté,Détecté,c38,2,"pieds, pieds"
FR100882,marche,EVENT,Détecté,c39,1,marche
FR100882,traitement,Non annoté,Détecté,c4,1,traitement
FR100882,funambule,Non annoté,Détecté,c40,1,funambule
FR100882,signe,EVENT,Détecté,c41,1,signe
FR100882,hypoesthésie,EVENT,Détecté,c42,1,hypoesthésie
FR100882,hypoesthésie,CLINENTITY,Détecté,c42,1,hypoesthésie
FR100882,niveau,Non annoté,Détecté,c43,1,niveau
FR100882,T7,BODYPART,Détecté,c44,5,"T7, T7, T7, T7, T7"
FR100882,examen,EVENT,Détecté,c45,1,examen
FR100882,rachis,Non annoté,Détecté,c46,1,rachis
FR100882,douleur,EVENT,Détecté,c47,1,douleur
FR100882,douleur,CLINENTITY,Détecté,c47,1,douleur
FR100882,T9,BODYPART,Détecté,c48,2,"T9, T9"
FR100882,T10,BODYPART,Détecté,c49,1,T10
FR100882,hydrocortisone,EVENT,Détecté,c5,1,hydrocortisone
FR100882,déformation,CLINENTITY,Détecté,c50,1,déformation
FR100882,déformation,EVENT,Détecté,c50,1,déformation
FR100882,rachis,Non annoté,Détecté,c51,1,rachis
FR100882,examen,EVENT,Détecté,c52,1,examen
FR100882,membres,Non annoté,Détecté,c53,1,membres
FR100882,syndrome,EVENT,Détecté,c54,1,syndrome
FR100882,compression,Non annoté,Détecté,c55,2,"compression, compression"
FR100882,niveau,Non annoté,Détecté,c56,1,niveau
FR100882,IRM,EVENT,Détecté,c57,2,"IRM, qui"
FR100882,qui,Non annoté,Détecté,c57,2,"IRM, qui"
FR100882,épidurite,EVENT,Détecté,c58,2,"épidurite, épidurite"
FR100882,épidurite,CLINENTITY,Détecté,c58,2,"épidurite, épidurite"
FR100882,lésion,CLINENTITY,Détecté,c59,1,lésion
FR100882,lésion,EVENT,Détecté,c59,1,lésion
FR100882,levothyrox,EVENT,Détecté,c6,1,levothyrox
FR100882,lésions,EVENT,Détecté,c60,1,lésions
FR100882,lésions,CLINENTITY,Détecté,c60,1,lésions
FR100882,T3,BODYPART,Détecté,c61,1,T3
FR100882,scanner,EVENT,Détecté,c62,1,scanner
FR100882,recherche,EVENT,Détecté,c63,1,recherche
FR100882,néoplasie,CLINENTITY,Détecté,c64,1,néoplasie
FR100882,lésion,CLINENTITY,Détecté,c65,1,lésion
FR100882,lésion,EVENT,Détecté,c65,1,lésion
FR100882,niveau,Non annoté,Détecté,c66,1,niveau
FR100882,étage,Non annoté,Détecté,c67,1,étage
FR100882,présence,Non annoté,Détecté,c68,1,présence
FR100882,signes,EVENT,Détecté,c69,1,signes
FR100882,virus,EVENT,Détecté,c7,1,virus
FR100882,temps,Non annoté,Détecté,c70,1,temps
FR100882,laminectomie,EVENT,Détecté,c71,1,laminectomie
FR100882,décompression,EVENT,Détecté,c72,1,décompression
FR100882,ostéosynthèse,EVENT,Détecté,c73,1,ostéosynthèse
FR100882,exérèse,EVENT,Détecté,c74,1,exérèse
FR100882,tumeur,EVENT,Détecté,c75,1,tumeur
FR100882,tumeur,CLINENTITY,Détecté,c75,1,tumeur
FR100882,suites,EVENT,Détecté,c76,1,suites
FR100882,examen,EVENT,Détecté,c77,1,examen
FR100882,suspicion,EVENT,Détecté,c78,1,suspicion
FR100882,signe,EVENT,Détecté,c79,2,"signe, signe"
FR100882,hépatite,Non annoté,Détecté,c8,1,hépatite
FR100882,malignité,CLINENTITY,Détecté,c80,2,"malignité, malignité"
FR100882,pièce,EVENT,Détecté,c81,1,pièce
FR100882,biopsie,Non annoté,Détecté,c82,1,biopsie
FR100882,temps,Non annoté,Détecté,c83,1,temps
FR100882,tumeur,EVENT,Détecté,c84,1,tumeur
FR100882,tumeur,CLINENTITY,Détecté,c84,1,tumeur
FR100882,tumeur,EVENT,Détecté,c85,1,tumeur
FR100882,tumeur,CLINENTITY,Détecté,c85,1,tumeur
FR100882,fragments,Non annoté,Détecté,c86,1,fragments
FR100882,hémangiome,CLINENTITY,Détecté,c87,2,"hémangiome, hémangiome"
FR100882,hémangiome,EVENT,Détecté,c87,2,"hémangiome, hémangiome"
FR100882,absence,Non annoté,Détecté,c88,1,absence
FR100882,granulome,CLINENTITY,Détecté,c89,1,granulome
FR100882,granulome,EVENT,Détecté,c89,1,granulome
FR100882,Harvoni,EVENT,Détecté,c9,1,Harvoni
FR100882,IRM,EVENT,Détecté,c90,3,"Imagerie, IRM, qui"
FR100882,Imagerie,EVENT,Détecté,c90,3,"Imagerie, IRM, qui"
FR100882,qui,Non annoté,Détecté,c90,3,"Imagerie, IRM, qui"
FR100882,contrôle,Non annoté,Détecté,c91,1,contrôle
FR100882,persistance,EVENT,Détecté,c92,1,persistance
FR100882,extension,CLINENTITY,Détecté,c93,1,extension
FR100882,extension,EVENT,Détecté,c93,1,extension
FR100882,plan,Non annoté,Détecté,c94,1,plan
FR100882,on,Non annoté,Détecté,c95,1,on
FR100882,absence,Non annoté,Détecté,c96,1,absence
FR100882,syndrome,EVENT,Détecté,c97,1,syndrome
FR100882,C,Non annoté,Détecté,c98,2,"C, CRP"
FR100882,CRP,EVENT,Détecté,c98,2,"C, CRP"
FR100882,3mg/l,RML,Détecté,c99,1,3mg/l
FR100883,6,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,6 mois,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,HIV,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,Notre patient,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,Patient âgé de 54 ans,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,cellule d'allure plasmablastique,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,conservation,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,la cloison nasale de la narine droite,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,la muqueuse de la cloison nasale de surface polyploïde,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,montré,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,négatifs,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,polyploïde,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,reçu,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,saignant,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,tumorale,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100883,Patient,Non annoté,Détecté,c1,5,"qui, son, Patient, patient, sa"
FR100883,patient,Non annoté,Détecté,c1,5,"qui, son, Patient, patient, sa"
FR100883,qui,Non annoté,Détecté,c1,5,"qui, son, Patient, patient, sa"
FR100883,sa,Non annoté,Détecté,c1,5,"qui, son, Patient, patient, sa"
FR100883,son,Non annoté,Détecté,c1,5,"qui, son, Patient, patient, sa"
FR100883,contexte,Non annoté,Détecté,c10,1,contexte
FR100883,état,Non annoté,Détecté,c11,1,état
FR100883,TDM,EVENT,Détecté,c12,1,TDM
FR100883,épaississement,EVENT,Détecté,c13,1,épaississement
FR100883,épaississement,CLINENTITY,Détecté,c13,1,épaississement
FR100883,muqueuse,Non annoté,Détecté,c14,1,muqueuse
FR100883,14mm,RML,Détecté,c15,1,14mm
FR100883,biopsie,EVENT,Détecté,c16,1,biopsie
FR100883,prolifération,EVENT,Détecté,c17,1,prolifération
FR100883,cellule,Non annoté,Détecté,c18,1,cellule
FR100883,CD138,Non annoté,Détecté,c19,1,CD138
FR100883,ans,Non annoté,Détecté,c2,1,ans
