doc,xml_id,entité,type_temporalite,coref,mention_id,longueur_chaine,chaine_complete
FR100925,3753/3973,HAI,EVENT/CLINENTITY,Détecté,c30,2,"hépatite, HAI"
FR100925,3198,hépatite,EVENT,Détecté,c30,2,"hépatite, HAI"
FR100925,3333/3877,hépatite,EVENT/CLINENTITY,Détecté,c30,2,"hépatite, HAI"
FR100925,3513,hépatite,EVENT,Détecté,c30,2,"hépatite, HAI"
FR100925,3821,hépatite aiguë,CLINENTITY,Détecté,c30,2,"hépatite, HAI"
FR100925,3933,hépatite aiguë,CLINENTITY,Détecté,c30,2,"hépatite, HAI"
FR100925,3909,hépatite auto-immune,CLINENTITY,Détecté,c30,2,"hépatite, HAI"
FR100925,3543,arguments,EVENT,Détecté,c31,1,arguments
FR100925,3588,anticorps,EVENT,Détecté,c32,1,pic
FR100925,3917,anticorps anti-nucléaires positifs,CLINENTITY,Détecté,c32,1,pic
FR100925,3603,histologiques,EVENT,Détecté,c32,1,pic
FR100925,3558,pic,EVENT,Détecté,c32,1,pic
FR100925,4048,positifs,RML,Détecté,c32,1,pic
FR100925,4054,positifs,RML,Détecté,c32,1,pic
FR100925,3573,électrophorèse,EVENT,Détecté,c32,1,pic
FR100925,3588,anticorps,EVENT,Détecté,c33,1,pic
FR100925,3917,anticorps anti-nucléaires positifs,CLINENTITY,Détecté,c33,1,pic
FR100925,3558,pic,EVENT,Détecté,c33,1,pic
FR100925,4048,positifs,RML,Détecté,c33,1,pic
FR100925,4054,positifs,RML,Détecté,c33,1,pic
FR100925,3573,électrophorèse,EVENT,Détecté,c33,1,pic
FR100925,3573,électrophorèse,EVENT,Détecté,c34,1,électrophorèse
FR100925,Non applicable,les protéines sériques,Non annoté,Détecté,c35,1,protéines
FR100925,3588,anticorps,EVENT,Détecté,c36,1,anticorps
FR100925,3917,anticorps anti-nucléaires positifs,CLINENTITY,Détecté,c36,1,anticorps
FR100925,4048,positifs,RML,Détecté,c36,1,anticorps
FR100925,4054,positifs,RML,Détecté,c36,1,anticorps
FR100925,3618,rémission,EVENT,Détecté,c37,1,rémission
FR100925,3633,corticothérapie,EVENT,Détecté,c38,1,corticothérapie
FR100925,3648,infections,EVENT,Détecté,c39,1,infections
FR100925,3925,infections à EBV,CLINENTITY,Détecté,c39,1,infections
FR100925,3168,radio-chimiothérapie,EVENT,Détecté,c4,1,radio-chimiothérapie
FR100925,3829,fébrile,CLINENTITY,Détecté,c40,1,tableau
FR100925,3885,fébrile,CLINENTITY,Détecté,c40,1,tableau
FR100925,3941,fébrile,CLINENTITY,Détecté,c40,1,tableau
FR100925,3198,hépatite,EVENT,Détecté,c40,1,tableau
FR100925,3333/3877,hépatite,EVENT/CLINENTITY,Détecté,c40,1,tableau
FR100925,3513,hépatite,EVENT,Détecté,c40,1,tableau
FR100925,3821,hépatite aiguë,CLINENTITY,Détecté,c40,1,tableau
FR100925,3933,hépatite aiguë,CLINENTITY,Détecté,c40,1,tableau
FR100925,3949,immunodépression,CLINENTITY,Détecté,c40,1,tableau
FR100925,3678,tableau,EVENT,Détecté,c40,1,tableau
FR100925,3693,terrain,EVENT,Détecté,c40,1,tableau
FR100925,3829,fébrile,CLINENTITY,Détecté,c41,1,hépatite
FR100925,3885,fébrile,CLINENTITY,Détecté,c41,1,hépatite
FR100925,3941,fébrile,CLINENTITY,Détecté,c41,1,hépatite
FR100925,3198,hépatite,EVENT,Détecté,c41,1,hépatite
FR100925,3333/3877,hépatite,EVENT/CLINENTITY,Détecté,c41,1,hépatite
FR100925,3513,hépatite,EVENT,Détecté,c41,1,hépatite
FR100925,3821,hépatite aiguë,CLINENTITY,Détecté,c41,1,hépatite
FR100925,3933,hépatite aiguë,CLINENTITY,Détecté,c41,1,hépatite
FR100925,3909,hépatite auto-immune,CLINENTITY,Détecté,c41,1,hépatite
FR100925,3949,immunodépression,CLINENTITY,Détecté,c42,1,terrain
FR100925,3693,terrain,EVENT,Détecté,c42,1,terrain
FR100925,4017,Les praticiens,ACTOR (H-PROFESSIONAL),Détecté,c43,1,praticiens
FR100925,3708,cytolyse,EVENT,Détecté,c44,1,cytolyse
FR100925,3957,cytolyse persistante,CLINENTITY,Détecté,c44,1,cytolyse
FR100925,3965,infectieux,CLINENTITY,Détecté,c45,1,épisode
FR100925,3753/3973,HAI,EVENT/CLINENTITY,Détecté,c46,1,déclenchement
FR100925,3738,déclenchement,EVENT,Détecté,c46,1,déclenchement
FR100925,3768,sexe,EVENT,Détecté,c47,1,sexe
FR100925,3981,auto-immunité,CLINENTITY,Détecté,c48,1,contexte
FR100925,3783,contexte,EVENT,Détecté,c48,1,contexte
FR100925,3981,auto-immunité,CLINENTITY,Détecté,c49,1,auto-immunité
FR100925,Non applicable,le service,Non annoté,Détecté,c5,1,service
FR100925,3989,infectieuses virales,CLINENTITY,Détecté,c50,1,négativité
FR100925,3798,négativité,EVENT,Détecté,c50,1,négativité
FR100925,3989,infectieuses virales,CLINENTITY,Détecté,c51,1,sérologies
FR100925,3198,hépatite,EVENT,Détecté,c6,1,hépatite
FR100925,3333/3877,hépatite,EVENT/CLINENTITY,Détecté,c6,1,hépatite
FR100925,3513,hépatite,EVENT,Détecté,c6,1,hépatite
FR100925,3821,hépatite aiguë,CLINENTITY,Détecté,c6,1,hépatite
FR100925,3933,hépatite aiguë,CLINENTITY,Détecté,c6,1,hépatite
FR100925,3909,hépatite auto-immune,CLINENTITY,Détecté,c6,1,hépatite
FR100925,3829,fébrile,CLINENTITY,Détecté,c7,2,"ictère, ictère"
FR100925,3885,fébrile,CLINENTITY,Détecté,c7,2,"ictère, ictère"
FR100925,3941,fébrile,CLINENTITY,Détecté,c7,2,"ictère, ictère"
FR100925,3213,ictère,EVENT,Détecté,c7,2,"ictère, ictère"
FR100925,3363,ictère,EVENT,Détecté,c7,2,"ictère, ictère"
FR100925,4030,23 la normale,RML,Détecté,c8,1,hyper-transaminasémie
FR100925,4036,25%,RML,Détecté,c8,1,hyper-transaminasémie
FR100925,4024,47 la normale,RML,Détecté,c8,1,hyper-transaminasémie
FR100925,3258,ALAT,EVENT,Détecté,c8,1,hyper-transaminasémie
FR100925,3243,ASAT,EVENT,Détecté,c8,1,hyper-transaminasémie
FR100925,3228/3837,hyper-transaminasémie,EVENT/CLINENTITY,Détecté,c8,1,hyper-transaminasémie
FR100925,3273,taux,EVENT,Détecté,c8,1,hyper-transaminasémie
FR100925,3243,ASAT,EVENT,Détecté,c9,1,ASAT
FR100930,1386,admis,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100930,1431,permis,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100930,1251,rapportons,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100930,1266,victime,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100930,1528,Notre patient,ACTOR (PATIENT),Détecté,c1,3,"Nous, Notre, notre"
FR100930,1507,Nous,ACTOR (H-PROFESSIONAL),Détecté,c1,3,"Nous, Notre, notre"
FR100930,1296,apparition,EVENT,Détecté,c10,1,apparition
FR100930,1311/1477,cellulite,EVENT/CLINENTITY,Détecté,c10,1,apparition
FR100930,1341,diagnostiquée,EVENT,Détecté,c10,1,apparition
FR100930,1371,imagerie,EVENT,Détecté,c10,1,apparition
FR100930,1356,présentation,EVENT,Détecté,c10,1,apparition
FR100930,1326,thrombophlébite,EVENT,Détecté,c10,1,apparition
FR100930,1485,thrombophlébite cérébrale,CLINENTITY,Détecté,c10,1,apparition
FR100930,1469,tuméfaction,CLINENTITY,Détecté,c10,1,apparition
FR100930,1311/1477,cellulite,EVENT/CLINENTITY,Détecté,c11,1,tuméfaction
FR100930,1326,thrombophlébite,EVENT,Détecté,c11,1,tuméfaction
FR100930,1485,thrombophlébite cérébrale,CLINENTITY,Détecté,c11,1,tuméfaction
FR100930,1469,tuméfaction,CLINENTITY,Détecté,c11,1,tuméfaction
FR100930,1311/1477,cellulite,EVENT/CLINENTITY,Détecté,c12,1,cellulite
FR100930,1326,thrombophlébite,EVENT,Détecté,c12,1,cellulite
FR100930,1485,thrombophlébite cérébrale,CLINENTITY,Détecté,c12,1,cellulite
FR100930,1326,thrombophlébite,EVENT,Détecté,c13,1,thrombophlébite
FR100930,1485,thrombophlébite cérébrale,CLINENTITY,Détecté,c13,1,thrombophlébite
FR100930,1371,imagerie,EVENT,Détecté,c14,1,présentation
FR100930,1356,présentation,EVENT,Détecté,c14,1,présentation
FR100930,1356,présentation,EVENT,Détecté,c15,1,présentation
FR100930,1371,imagerie,EVENT,Détecté,c16,1,imagerie
FR100930,Non applicable,notre structure,Non annoté,Détecté,c17,1,structure
FR100930,1401,trouble,EVENT,Détecté,c18,1,tableau
FR100930,1493,trouble de conscience,CLINENTITY,Détecté,c18,1,tableau
FR100930,1401,trouble,EVENT,Détecté,c19,1,trouble
FR100930,1493,trouble de conscience,CLINENTITY,Détecté,c19,1,trouble
FR100930,1514,un enfant de 12 ans,ACTOR (PATIENT),Détecté,c2,1,cas
FR100930,1416,recours,EVENT,Détecté,c20,1,recours
FR100930,Non applicable,les anticoagulants,Non annoté,Détecté,c21,1,anticoagulants
FR100930,Non applicable,le traitement étiologique,Non annoté,Détecté,c22,1,traitement
FR100930,1446,évolution,EVENT,Détecté,c23,1,évolution
FR100930,1528,Notre patient,ACTOR (PATIENT),Détecté,c3,2,"enfant, patient"
FR100930,1514,un enfant de 12 ans,ACTOR (PATIENT),Détecté,c3,2,"enfant, patient"
FR100930,1281/1461,morsure,EVENT/CLINENTITY,Détecté,c4,1,morsure
FR100930,1521,un ami,ACTOR (OTHER),Détecté,c4,1,morsure
FR100930,1521,un ami,ACTOR (OTHER),Détecté,c5,1,ami
FR100930,Non applicable,le niveau de le cuir chevelu de la région fronto-temporale de la tête,Non annoté,Détecté,c6,1,niveau
FR100930,1501,du cuir chevelu de la région fronto-temporale de la tête,BODYPART,Détecté,c7,1,cuir
FR100930,1501,du cuir chevelu de la région fronto-temporale de la tête,BODYPART,Détecté,c8,1,région
FR100930,1501,du cuir chevelu de la région fronto-temporale de la tête,BODYPART,Détecté,c9,1,tête
FR100932,2474,exceptionnelle,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2399,favorable,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2204,mise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2309,objectivant,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2339,opérée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2159,posé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2129,rapportons,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2549,stabiliser,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2414,suivie,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100932,2650,Nous,ACTOR (PATIENT),Détecté,c1,1,Nous
FR100932,2534,compression,EVENT,Détecté,c10,1,installation
FR100932,2572,compression médullaire,CLINENTITY,Détecté,c10,1,installation
FR100932,2612,compression médullaire,CLINENTITY,Détecté,c10,1,installation
FR100932,2234,installation,EVENT,Détecté,c10,1,installation
FR100932,2534,compression,EVENT,Détecté,c11,1,tableau
FR100932,2572,compression médullaire,CLINENTITY,Détecté,c11,1,tableau
FR100932,2612,compression médullaire,CLINENTITY,Détecté,c11,1,tableau
FR100932,2534,compression,EVENT,Détecté,c12,2,"compression, compression"
FR100932,2572,compression médullaire,CLINENTITY,Détecté,c12,2,"compression, compression"
FR100932,2612,compression médullaire,CLINENTITY,Détecté,c12,2,"compression, compression"
FR100932,2294,IRM,EVENT,Détecté,c13,1,début
FR100932,2685,deux mois,TIMEX3,Détecté,c13,1,début
FR100932,2249,début,EVENT,Détecté,c13,1,début
FR100932,2279,imagerie,EVENT,Détecté,c13,1,début
FR100932,2219,traitement,EVENT,Détecté,c13,1,début
FR100932,2264,traitement,EVENT,Détecté,c13,1,début
FR100932,2489,traitement,EVENT,Détecté,c13,1,début
FR100932,2249,début,EVENT,Détecté,c14,1,début
FR100932,2219,traitement,EVENT,Détecté,c14,1,début
FR100932,2264,traitement,EVENT,Détecté,c14,1,début
FR100932,2489,traitement,EVENT,Détecté,c14,1,début
FR100932,2294,IRM,EVENT,Détecté,c15,2,"imagerie, IRM"
FR100932,2279,imagerie,EVENT,Détecté,c15,2,"imagerie, IRM"
FR100932,2632,T4,BODYPART,Détecté,c16,1,image
FR100932,2444/2596,abcès,EVENT/CLINENTITY,Détecté,c16,1,image
FR100932,2580,abcès,CLINENTITY,Détecté,c16,1,image
FR100932,2588,abcès,CLINENTITY,Détecté,c16,1,image
FR100932,2324,image,EVENT,Détecté,c16,1,image
FR100932,2444/2596,abcès,EVENT/CLINENTITY,Détecté,c17,3,"abcès, abcès, abcès"
FR100932,2580,abcès,CLINENTITY,Détecté,c17,3,"abcès, abcès, abcès"
FR100932,2588,abcès,CLINENTITY,Détecté,c17,3,"abcès, abcès, abcès"
FR100932,2632,T4,BODYPART,Détecté,c18,1,T4
FR100932,Non applicable,le même temps opératoire,Non annoté,Détecté,c19,1,temps
FR100932,2657,une patiente âgée de 23 ans,ACTOR (PATIENT),Détecté,c2,1,cas
FR100932,2444/2596,abcès,EVENT/CLINENTITY,Détecté,c20,1,drainage
FR100932,2580,abcès,CLINENTITY,Détecté,c20,1,drainage
FR100932,2588,abcès,CLINENTITY,Détecté,c20,1,drainage
FR100932,2354,drainage,EVENT,Détecté,c20,1,drainage
FR100932,2644,le rachis,BODYPART,Détecté,c20,1,drainage
FR100932,2369,stabilisation,EVENT,Détecté,c20,1,drainage
FR100932,2444/2596,abcès,EVENT/CLINENTITY,Détecté,c21,1,drainage
FR100932,2580,abcès,CLINENTITY,Détecté,c21,1,drainage
FR100932,2588,abcès,CLINENTITY,Détecté,c21,1,drainage
FR100932,2354,drainage,EVENT,Détecté,c21,1,drainage
FR100932,2644,le rachis,BODYPART,Détecté,c22,1,stabilisation
FR100932,2369,stabilisation,EVENT,Détecté,c22,1,stabilisation
FR100932,2384,évolution,EVENT,Détecté,c23,1,évolution
FR100932,2694,12 mois,TIMEX3,Détecté,c24,1,mois
FR100932,2685,deux mois,TIMEX3,Détecté,c24,1,mois
FR100932,2444/2596,abcès,EVENT/CLINENTITY,Détecté,c25,1,association
FR100932,2580,abcès,CLINENTITY,Détecté,c25,1,association
FR100932,2588,abcès,CLINENTITY,Détecté,c25,1,association
FR100932,2429,association,EVENT,Détecté,c25,1,association
FR100932,2144/2564,pott,EVENT/CLINENTITY,Détecté,c25,1,association
FR100932,2459/2604,pott,EVENT/CLINENTITY,Détecté,c25,1,association
FR100932,2444/2596,abcès,EVENT/CLINENTITY,Détecté,c26,1,abcès
FR100932,2580,abcès,CLINENTITY,Détecté,c26,1,abcès
FR100932,2588,abcès,CLINENTITY,Détecté,c26,1,abcès
FR100932,2144/2564,pott,EVENT/CLINENTITY,Détecté,c26,1,abcès
FR100932,2459/2604,pott,EVENT/CLINENTITY,Détecté,c26,1,abcès
FR100932,2504,antituberculeux,EVENT,Détecté,c27,1,antituberculeux
FR100932,2519,chirurgie,EVENT,Détecté,c27,1,antituberculeux
FR100932,2504,antituberculeux,EVENT,Détecté,c28,1,antituberculeux
FR100932,2519,chirurgie,EVENT,Détecté,c29,1,chirurgie
FR100932,2664,Elle,ACTOR (PATIENT),Détecté,c3,5,"patiente, qui, Elle, Elle, patiente"
FR100932,2671,Elle,ACTOR (PATIENT),Détecté,c3,5,"patiente, qui, Elle, Elle, patiente"
FR100932,2678,la patiente,ACTOR (PATIENT),Détecté,c3,5,"patiente, qui, Elle, Elle, patiente"
FR100932,Non applicable,qui,Non annoté,Détecté,c3,5,"patiente, qui, Elle, Elle, patiente"
FR100932,2657,une patiente âgée de 23 ans,ACTOR (PATIENT),Détecté,c3,5,"patiente, qui, Elle, Elle, patiente"
FR100932,2657,une patiente âgée de 23 ans,ACTOR (PATIENT),Détecté,c4,1,ans
FR100932,2620,L2-L3 et L4-L5,BODYPART,Détecté,c5,1,diagnostic
FR100932,2144/2564,pott,EVENT/CLINENTITY,Détecté,c5,1,diagnostic
FR100932,2459/2604,pott,EVENT/CLINENTITY,Détecté,c5,1,diagnostic
FR100932,2620,L2-L3 et L4-L5,BODYPART,Détecté,c6,2,"pott, pott"
FR100932,2144/2564,pott,EVENT/CLINENTITY,Détecté,c6,2,"pott, pott"
FR100932,2459/2604,pott,EVENT/CLINENTITY,Détecté,c6,2,"pott, pott"
FR100932,2189,TDM,EVENT,Détecté,c7,2,"TDM, tomodensitométrie"
FR100932,2644,le rachis,BODYPART,Détecté,c7,2,"TDM, tomodensitométrie"
FR100932,2174,tomodensitométrie,EVENT,Détecté,c7,2,"TDM, tomodensitométrie"
FR100932,2626,du rachis,BODYPART,Détecté,c8,3,"rachis, rachis, rachis"
FR100932,2638,du rachis,BODYPART,Détecté,c8,3,"rachis, rachis, rachis"
FR100932,2644,le rachis,BODYPART,Détecté,c8,3,"rachis, rachis, rachis"
FR100932,2219,traitement,EVENT,Détecté,c9,3,"traitement, traitement, traitement"
FR100932,2264,traitement,EVENT,Détecté,c9,3,"traitement, traitement, traitement"
FR100932,2489,traitement,EVENT,Détecté,c9,3,"traitement, traitement, traitement"
FR100944,1665,mis,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100944,1800,nécessaires,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100944,1560,rapportons,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100944,1815,reconnaître,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100944,1830,traiter,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100944,1920,Nous,ACTOR (H-PROFESSIONAL),Détecté,c1,1,Nous
FR100944,1650,échocardiographique,EVENT,Détecté,c10,1,échocardiographique
FR100944,Non applicable,ETT,Non annoté,Détecté,c11,2,"échocardiographique, ETT"
FR100944,1650,échocardiographique,EVENT,Détecté,c11,2,"échocardiographique, ETT"
FR100944,Non applicable,ETO,Non annoté,Détecté,c12,1,ETO
FR100944,1845,complication,EVENT,Détecté,c13,2,"végétations, complication"
FR100944,1900,endocardite infectieuse,CLINENTITY,Détecté,c13,2,"végétations, complication"
FR100944,1908,la valve aortique,BODYPART,Détecté,c13,2,"végétations, complication"
FR100944,1680,végétations,EVENT,Détecté,c13,2,"végétations, complication"
FR100944,1914,la petite valve mitrale,BODYPART,Détecté,c14,1,valve
FR100944,1908,la valve aortique,BODYPART,Détecté,c14,1,valve
FR100944,1695/1884,anévrysme,EVENT/CLINENTITY,Détecté,c15,1,anévrysme
FR100944,1914,la petite valve mitrale,BODYPART,Détecté,c15,1,anévrysme
FR100944,1914,la petite valve mitrale,BODYPART,Détecté,c16,1,valve
FR100944,1908,la valve aortique,BODYPART,Détecté,c16,1,valve
FR100944,1710,fuite,EVENT,Détecté,c17,1,fuite
FR100944,1892,fuite mitrale,CLINENTITY,Détecté,c17,1,fuite
FR100944,1725,remplacement,EVENT,Détecté,c18,1,remplacement
FR100944,1740,suites,EVENT,Détecté,c19,1,suites
FR100944,1941,4 ans,TIMEX3,Détecté,c2,1,cas
FR100944,1868,fébrile,CLINENTITY,Détecté,c2,1,cas
FR100944,1605,hospitalisé,EVENT,Détecté,c2,1,cas
FR100944,1590,insuffisance,EVENT,Détecté,c2,1,cas
FR100944,1860,insuffisance aortique rhumatismale,CLINENTITY,Détecté,c2,1,cas
FR100944,1876,insuffisance cardiaque gauche,CLINENTITY,Détecté,c2,1,cas
FR100944,1635,poussée,EVENT,Détecté,c2,1,cas
FR100944,1575,suivi,EVENT,Détecté,c2,1,cas
FR100944,1620,syndrome,EVENT,Détecté,c2,1,cas
FR100944,1927,un jeune homme de 26 ans,ACTOR (PATIENT),Détecté,c2,1,cas
FR100944,1755,suspicion,EVENT,Détecté,c20,1,suspicion
FR100944,1770,imagerie,EVENT,Détecté,c21,1,imagerie
FR100944,1950,préopératoire,TIMEX3,Détecté,c21,1,imagerie
FR100944,1785,traitement,EVENT,Détecté,c22,1,traitement
FR100944,1900,endocardite infectieuse,CLINENTITY,Détecté,c23,1,endocardite
FR100944,1941,4 ans,TIMEX3,Détecté,c3,3,"homme, qui, patient"
FR100944,1934,Le patient,ACTOR (PATIENT),Détecté,c3,3,"homme, qui, patient"
FR100944,1590,insuffisance,EVENT,Détecté,c3,3,"homme, qui, patient"
FR100944,1860,insuffisance aortique rhumatismale,CLINENTITY,Détecté,c3,3,"homme, qui, patient"
FR100944,Non applicable,qui,Non annoté,Détecté,c3,3,"homme, qui, patient"
FR100944,1575,suivi,EVENT,Détecté,c3,3,"homme, qui, patient"
FR100944,1927,un jeune homme de 26 ans,ACTOR (PATIENT),Détecté,c3,3,"homme, qui, patient"
FR100944,1941,4 ans,TIMEX3,Détecté,c4,1,ans
FR100944,1927,un jeune homme de 26 ans,ACTOR (PATIENT),Détecté,c4,1,ans
FR100944,1941,4 ans,TIMEX3,Détecté,c5,1,ans
FR100944,1927,un jeune homme de 26 ans,ACTOR (PATIENT),Détecté,c5,1,ans
FR100944,1590,insuffisance,EVENT,Détecté,c6,1,insuffisance
FR100944,1860,insuffisance aortique rhumatismale,CLINENTITY,Détecté,c6,1,insuffisance
FR100944,1876,insuffisance cardiaque gauche,CLINENTITY,Détecté,c6,1,insuffisance
FR100944,1868,fébrile,CLINENTITY,Détecté,c7,1,syndrome
FR100944,1620,syndrome,EVENT,Détecté,c7,1,syndrome
FR100944,1590,insuffisance,EVENT,Détecté,c8,1,poussée
FR100944,1876,insuffisance cardiaque gauche,CLINENTITY,Détecté,c8,1,poussée
FR100944,1635,poussée,EVENT,Détecté,c8,1,poussée
FR100944,1590,insuffisance,EVENT,Détecté,c9,1,insuffisance
FR100944,1860,insuffisance aortique rhumatismale,CLINENTITY,Détecté,c9,1,insuffisance
FR100944,1876,insuffisance cardiaque gauche,CLINENTITY,Détecté,c9,1,insuffisance
FR100946,4451,détecté,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,4331,entrevoyons,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,4061,hétérogène,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,4166,mise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,4241,mise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,4031,objectivait,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,3911,trouvait,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,4376,évoqué,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100946,4609,08 mois après,TIMEX3,Détecté,c1,5,"qui, patiente, patiente, patiente, Elle"
FR100946,4587,Elle,ACTOR (PATIENT),Détecté,c1,5,"qui, patiente, patiente, patiente, Elle"
