doc,mention_id,texte_maillon,tete_lexicale,upos_tete,nature,fonction
FR100870,c69,urée,urée,NOUN,SN∅,autre
FR100870,c70,créatinine à 12mg/ l,créatinine,NOUN,SN∅,autre
FR100870,c71,la clairance,clairance,NOUN,SNdef,autre
FR100870,c72,la formule MDRD,formule,NOUN,SNdef,autre
FR100870,c64,"calcium corrigé : 93mg/ l et phosphore : 32mg/L ) ainsi que la fonction rénale ( urée : 0,34g/l , créatinine à 12mg/ l et la clairance selon la formule MDRD ( modification of diet in renal disease ) simplifiée à 61ml / min",calcium,NOUN,SN∅,autre
FR100870,c73,La B2 ‚ microglobuline,B2,X,SNdef,Suj
FR100870,c74,"2,96mg/l","2,96mg/l",NOUN,SN∅,Obl
FR100870,c75,Un myélogramme,myélogramme,NOUN,SNind,Suj
FR100870,c75,qui,qui,PRON,Pro,Suj
FR100870,c78,plasmocytes,plasmocytes,NOUN,SN∅,autre
FR100870,c79,éléments dystrophiques,éléments,NOUN,SN∅,Obl
FR100870,c80,formes immatures,formes,NOUN,SN∅,autre
FR100870,c77,un taux de plasmocytes à 07 % fait d' éléments dystrophiques avec présence de formes immatures,taux,NOUN,SNind,Obl
FR100870,c76,une moelle discrètement diluée avec un taux de plasmocytes à 07 % fait d' éléments dystrophiques avec présence de formes immatures,moelle,NOUN,SNind,OD
FR100870,c82,les Ig,Ig,PROPN,Np,autre
FR100870,c81,Le dosage pondéral de les Ig,dosage,NOUN,SNdef,Suj
FR100870,c56,"IgG=22,7g/l","IgG=22,7g/l",PROPN,Np,autre
FR100870,c83,"IgA=0,83g","IgA=0,83g",X,Autre,autre
FR100870,c84,"IgM=0,85g/","IgM=0,85g/",X,Autre,autre
FR100870,c86,les chaines légères libres kappa,chaines,NOUN,SNdef,autre
FR100870,c85,Le dosage de les chaines légères libres kappa,dosage,NOUN,SNdef,Suj
FR100870,c87,"6,96mg/ l",l,NOUN,SNnum,autre
FR100870,c89,les chaines légères libres lambda,chaines,NOUN,SNdef,autre
FR100870,c88,celui de les chaines légères libres lambda,celui,PRON,Pro,autre
FR100870,c90,"43,83mg/l","43,83mg/l",NOUN,SN∅,autre
FR100870,c86,kappa libres,kappa,NOUN,SN∅,autre
FR100870,c91,Le rapport kappa libres et lambda libres,rapport,NOUN,SNdef,autre
FR100870,c92,L' étude cytogénétique moléculaire par FISH,étude,NOUN,SNdef,Suj
FR100870,c93,FISH,FISH,PROPN,SN∅,autre
FR100870,c94,nombre de cellules examinées,nombre,NOUN,SN∅,autre
FR100870,c95,CD138,CD138,X,Autre,autre
FR100870,c94,400 plasmocytes purifiés CD138 +,plasmocytes,NOUN,SNnum,autre
FR100870,c78,les plasmocytes,plasmocytes,NOUN,SNdef,autre
FR100870,c96,80 % de les plasmocytes,%,SYM,Autre,OD
FR100870,c97,un remaniement IgH / FGFR3,remaniement,NOUN,SNind,Obl
FR100870,c98,FGFR3,FGFR3,X,Autre,autre
FR100870,c99,la translocation t,translocation,NOUN,SNdef,autre
FR100870,c97,équivalent moléculaire de la translocation t,équivalent,NOUN,SN∅,autre
FR100870,c100,"4,14","4,14",NUM,Autre,autre
FR100870,c78,les plasmocytes,plasmocytes,NOUN,SNdef,autre
FR100870,c101,45 % de les plasmocytes,%,SYM,Autre,Suj
FR100870,c103,le locus MM,locus,NOUN,SNdef,autre
FR100870,c104,1q21,1q21,NUM,Autre,autre
FR100870,c106,le locus SRD,locus,NOUN,SNdef,autre
FR100870,c105,la trisomie de le locus SRD,trisomie,NOUN,SNdef,Obl
FR100870,c102,la trisomie de le locus MM en 1q21 associée à la trisomie de le locus SRD en 1p36,trisomie,NOUN,SNdef,OD
FR100870,c107,1p36,1p36,NUM,Autre,autre
FR100870,c78,les plasmocytes,plasmocytes,NOUN,SNdef,autre
FR100870,c108,14 % de les plasmocytes,%,SYM,Autre,Obl
FR100870,c111,le locus P53,locus,NOUN,SNdef,autre
FR100870,c110,délétion de le locus P53 en 17p13,délétion,NOUN,SN∅,autre
FR100870,c109,absence de délétion de le locus P53 en 17p13,absence,NOUN,SN∅,autre
FR100870,c112,17p13,17p13,NUM,Autre,autre
FR100870,c113,Ces résultats,résultats,NOUN,SNdem,Suj
FR100870,c114,un myélome de pronostic défavorable,myélome,NOUN,SNind,Obl
FR100870,c56,IgG lambda,IgG,NOUN,SN∅,autre
FR100870,c115,stade I,stade,NOUN,SN∅,autre
FR100870,c114,un myélome multiple à IgG lambda stade I,myélome,NOUN,SNind,Obl
FR100870,c118,Durie,Durie,PROPN,Np,autre
FR100870,c117,Durie et Salmon,Durie,PROPN,Np,autre
FR100870,c116,la classification de Durie et Salmon,classification,NOUN,SNdef,autre
FR100870,c119,Salmon,Salmon,PROPN,Np,autre
FR100874,c1,Mme F N,Mme,NOUN,SN∅,autre
FR100874,c2,61 ans,ans,NOUN,SNnum,Obl
FR100874,c3,5 ans,ans,NOUN,SNnum,Obl
FR100874,c5,néphroangiosclérose bénigne,néphroangiosclérose,NOUN,SN∅,autre
FR100874,c4,une maladie rénale chronique stade V par néphroangiosclérose bénigne,maladie,NOUN,SNind,Obl
FR100874,c1,qui,qui,PRON,Pro,Suj
FR100874,c7,l' hôpital Aristide Le Dantec de Dakar,hôpital,NOUN,SNdef,autre
FR100874,c6,le service de néphrologie de l' hôpital Aristide Le Dantec de Dakar,service,NOUN,SNdef,Obl
FR100874,c8,Dakar,Dakar,PROPN,Np,autre
FR100874,c9,une hémorragie digestive haute,hémorragie,NOUN,SNind,Obl
FR100874,c10,l' admission,admission,NOUN,SNdef,Obl
FR100874,c11,l' interrogatoire,interrogatoire,NOUN,SNdef,Suj
FR100874,c14,les aliments solides,aliments,NOUN,SNdef,autre
FR100874,c13,une dysphagie à les aliments solides,dysphagie,NOUN,SNind,OD
FR100874,c15,une toux sèche,toux,NOUN,SNind,autre
FR100874,c12,une dysphagie à les aliments solides et une toux sèche,dysphagie,NOUN,SNind,OD
FR100874,c16,L' examen physique,examen,NOUN,SNdef,Suj
FR100874,c18,l' état général,état,NOUN,SNdef,autre
FR100874,c17,une altération de l' état général,altération,NOUN,SNind,OD
FR100874,c20,5 kg,kg,NOUN,SNnum,Obl
FR100874,c21,3 mois,mois,NOUN,SNnum,Obl
FR100874,c22,un méléna,méléna,NOUN,SNind,autre
FR100874,c24,la déglutition,déglutition,NOUN,SNdef,Obl
FR100874,c23,une tuméfaction latérocervicale droite non mobile à la déglutition,tuméfaction,NOUN,SNind,autre
FR100874,c19,"une perte de poids estimée à 5 kg en 3 mois , un méléna et une tuméfaction latérocervicale droite non mobile à la déglutition",perte,NOUN,SNind,autre
FR100874,c16,l' examen physique,examen,NOUN,SNdef,autre
FR100874,c25,Le reste de l' examen physique,reste,NOUN,SNdef,Suj
FR100874,c26,Les constantes,constantes,NOUN,SNdef,Suj
FR100874,c27,la pression artérielle à 150 / 90 mmhg,pression,NOUN,SNdef,autre
FR100874,c29,112 battements / mn,battements,NOUN,SNnum,autre
FR100874,c30,"température à 39,2 ° C",température,NOUN,SN∅,autre
FR100874,c31,la fréquence respiratoire,fréquence,NOUN,SNdef,autre
FR100874,c32,24 cycles / mn,cycles,NOUN,SNnum,autre
FR100874,c28,"le pouls à 112 battements / mn , température à 39,2 ° C , la fréquence respiratoire à 24 cycles / mn",pouls,NOUN,SNdef,autre
FR100874,c33,la paraclinique,paraclinique,NOUN,SNdef,Obl
FR100874,c34,l' hémogramme,hémogramme,NOUN,SNdef,Suj
FR100874,c35,"une anémie à 7,2 g / dl",anémie,NOUN,SNind,OD
FR100874,c36,une hyperleucocytose à 11000 / mm 3,hyperleucocytose,NOUN,SNind,autre
FR100874,c37,la protéine C réactive à 260 mg/l,protéine,NOUN,SNdef,autre
FR100874,c38,La calcémie corrigée,calcémie,NOUN,SNdef,Suj
FR100874,c39,"102,3 mg/l",mg/l,NOUN,SNnum,autre
FR100874,c40,la parathormone intacte,parathormone,NOUN,SNdef,Suj
FR100874,c41,13 fois la normale,fois,NOUN,SNnum,Obl
FR100874,c42,La fibroscopie œsogastroduodénale,fibroscopie,NOUN,SNdef,Suj
FR100874,c44,20 cm,cm,NOUN,SNnum,autre
FR100874,c45,les arcades dentaires,arcades,NOUN,SNdef,autre
FR100874,c43,un diverticule œsophagien à 20 cm de les arcades dentaires,diverticule,NOUN,SNind,OD
FR100874,c43,dont,dont,PRON,Pro,autre
FR100874,c46,le fond,fond,NOUN,SNdef,Suj
FR100874,c47,lésions ulcérées et hémorragique,lésions,NOUN,SN∅,Obl
FR100874,c48,Le transit œsogastroduodénale,transit,NOUN,SNdef,Suj
FR100874,c51,l' œsophage,œsophage,NOUN,SNdef,autre
FR100874,c50,la portion cervicale de l' œsophage,portion,NOUN,SNdef,autre
FR100874,c49,un refoulement de la portion cervicale de l' œsophage,refoulement,NOUN,SNind,OD
FR100874,c52,"une volumineuse image d' addition hétérogène , étagé de C3 à C7",image,NOUN,SNind,Obl
FR100874,c52,dont,dont,PRON,Pro,autre
FR100874,c53,le pôle supérieur,pôle,NOUN,SNdef,Suj
FR100874,c55,la jonction pharyngo-œsophagienne,jonction,NOUN,SNdef,autre
FR100874,c54,le niveau de la jonction pharyngo-œsophagienne,niveau,NOUN,SNdef,Obl
FR100874,c56,La tomodensitométrie cervicale,tomodensitométrie,NOUN,SNdef,Suj
FR100874,c58,un collet plus ou moins étroit,collet,NOUN,SNind,autre
FR100874,c59,un fond,fond,NOUN,SNind,autre
FR100874,c59,qui,qui,PRON,Pro,Suj
FR100874,c61,le lobe thyroïdien,lobe,NOUN,SNdef,autre
FR100874,c60,le pôle supérieur de le lobe thyroïdien,pôle,NOUN,SNdef,autre
FR100874,c57,un diverticule avec un collet plus ou moins étroit et un fond qui est latéro-thyroïdien droit siégeant à hauteur de le pôle supérieur de le lobe thyroïdien,diverticule,NOUN,SNind,OD
FR100874,c64,hémorragie,hémorragie,NOUN,SN∅,Obl
FR100874,c63,un diverticule de Zenker compliqué d' hémorragie et de surinfection,diverticule,NOUN,SNind,autre
FR100874,c62,Le diagnostic d' un diverticule de Zenker compliqué d' hémorragie et de surinfection,diagnostic,NOUN,SNdef,Suj
FR100874,c65,surinfection,surinfection,NOUN,SN∅,autre
FR100874,c1,La patiente,patiente,NOUN,SNdef,Suj
FR100874,c66,etamsylate en injectable,etamsylate,NOUN,SN∅,Obl
FR100874,c68,concentrés globulaires,concentrés,NOUN,SN∅,autre
FR100874,c67,les transfusions de concentrés globulaires,transfusions,NOUN,SNdef,Suj
FR100874,c69,Une diverticulectomie par voie cervicale externe,diverticulectomie,NOUN,SNind,Suj
FR100874,c1,La patiente,patiente,NOUN,SNdef,Suj
FR100874,c71,une pneumopathie d' inhalation,pneumopathie,NOUN,SNind,autre
FR100874,c70,les suites postopératoires précoces d' une pneumopathie d' inhalation,suites,NOUN,SNdef,Obl
FR100882,c1,une patiente de 72 ans,patiente,NOUN,SNind,Obl
FR100882,c3,insuffisance antéhypophysaire,insuffisance,NOUN,SN∅,autre
FR100882,c5,hydrocortisone,hydrocortisone,NOUN,SN∅,autre
FR100882,c4,traitement hydrocortisone et levothyrox,traitement,NOUN,SN∅,autre
FR100882,c6,levothyrox,levothyrox,NOUN,SN∅,autre
FR100882,c8,l' hépatite C,hépatite,NOUN,SNdef,autre
FR100882,c9,Harvoni,Harvoni,PROPN,Np,Obl
FR100882,c10,trois mois,mois,NOUN,SNnum,Obl
FR100882,c1,son,son,DET,Poss,autre
FR100882,c11,son hospitalisation,hospitalisation,NOUN,Poss,Obl
FR100882,c7,un virus de l' hépatite C traité par Harvoni trois mois avant son hospitalisation,virus,NOUN,SNind,Obl
FR100882,c1,qui,qui,PRON,Pro,Suj
FR100882,c13,la marche,marche,NOUN,SNdef,autre
FR100882,c14,l' équilibre,équilibre,NOUN,SNdef,autre
FR100882,c12,les troubles de la marche et de l' équilibre,troubles,NOUN,SNdef,Obl
FR100882,c15,les chutes à répétition,chutes,NOUN,SNdef,autre
FR100882,c16,les troubles sensitifs à type de brûlure,troubles,NOUN,SNdef,autre
FR100882,c17,brûlure,brûlure,NOUN,SN∅,autre
FR100882,c19,l' ombilic,ombilic,NOUN,SNdef,autre
FR100882,c18,le niveau de l' ombilic,niveau,NOUN,SNdef,Obl
FR100882,c21,dysurie,dysurie,NOUN,SN∅,autre
FR100882,c22,miction impérieuse,miction,NOUN,SN∅,autre
FR100882,c20,troubles sphinctériens à type de dysurie et de miction impérieuse,troubles,NOUN,SN∅,Obl
FR100882,c2,"un antécédent d' insuffisance antéhypophysaire suivie et sous traitement hydrocortisone et levothyrox , porteuse d' un virus de l' hépatite C traité par Harvoni trois mois avant son hospitalisation , qui a été admise pour de les troubles de la marche et de l' équilibre avec de les chutes à répétition et de les troubles sensitifs à type de brûlure remontant jusqu' à le niveau de l' ombilic accompagnés de troubles sphinctériens à type de dysurie et de miction impérieuse",antécédent,NOUN,SNind,OD
FR100882,c23,le tout d' aggravation progressive,tout,PRON,Pro,autre
FR100882,c1,son,son,DET,Poss,autre
FR100882,c11,son hospitalisation,hospitalisation,NOUN,Poss,autre
FR100882,c24,2 mois avant son hospitalisation,hospitalisation,NOUN,Poss,autre
FR100882,c25,l' admission,admission,NOUN,SNdef,Obl
FR100882,c26,l' examen physique,examen,NOUN,SNdef,Suj
FR100882,c27,une para parésie,para,NOUN,SNind,OD
FR100882,c28,la force motrice à 4 / 5,force,NOUN,SNdef,Obl
FR100882,c29,les 2 côtés,côtés,NOUN,SNdef,autre
FR100882,c30,la manœuvre de Barré,manœuvre,NOUN,SNdef,autre
FR100882,c31,Barré,Barré,NOUN,SN∅,autre
FR100882,c32,les réflexes ostéotendineux rotuliens,réflexes,NOUN,SNdef,Suj
FR100882,c29,les 2 côtés,côtés,NOUN,SNdef,Obl
FR100882,c33,une trépidation épileptoïde discrète,trépidation,NOUN,SNind,Obl
FR100882,c36,la pointe,pointe,NOUN,SNdef,autre
FR100882,c38,les pieds,pieds,NOUN,SNdef,autre
FR100882,c37,le talon de les pieds,talon,NOUN,SNdef,autre
FR100882,c35,la pointe et le talon de les pieds,pointe,NOUN,SNdef,autre
FR100882,c39,la marche en funambule,marche,NOUN,SNdef,OD
FR100882,c40,funambule,funambule,NOUN,SN∅,autre
FR100882,c41,un signe de Babinski bilatéral,signe,NOUN,SNind,autre
FR100882,c42,une hypoesthésie,hypoesthésie,NOUN,SNind,autre
FR100882,c43,un niveau en T7,niveau,NOUN,SNind,autre
FR100882,c34,"la tenue sur la pointe et le talon de les pieds était impossible de même que la marche en funambule , un signe de Babinski bilatéral et une hypoesthésie avec un niveau en T7",impossible,ADJ,Pro,autre
FR100882,c44,T7,T7,NOUN,SN∅,autre
FR100882,c46,le rachis,rachis,NOUN,SNdef,autre
FR100882,c45,L' examen de le rachis,examen,NOUN,SNdef,Suj
FR100882,c44,T7,T7,X,Autre,autre
FR100882,c48,T9,T9,X,Autre,autre
FR100882,c47,"une douleur modérée en T7 , T9 , T10",douleur,NOUN,SNind,OD
FR100882,c49,T10,T10,X,Autre,autre
FR100882,c51,le rachis cervico-dorso-lombaire,rachis,NOUN,SNdef,autre
FR100882,c50,déformation de le rachis cervico-dorso-lombaire,déformation,NOUN,SN∅,autre
FR100882,c53,les membres supérieurs,membres,NOUN,SNdef,autre
FR100882,c52,L' examen de les membres supérieurs,examen,NOUN,SNdef,Suj
FR100882,c56,niveau T7,niveau,NOUN,SN∅,autre
FR100882,c55,compression médullaire lente de niveau T7,compression,NOUN,SN∅,autre
FR100882,c54,un syndrome de compression médullaire lente de niveau T7,syndrome,NOUN,SNind,OD
FR100882,c1,Elle,Elle,PRON,Pro,Suj
FR100882,c57,une IRM médullaire,IRM,NOUN,SNind,Obl
FR100882,c57,qui,qui,PRON,Pro,Suj
FR100882,c58,une épidurite T7 compressive,épidurite,NOUN,SNind,OD
FR100882,c59,lésion vertébrale suspecte,lésion,NOUN,SN∅,autre
FR100882,c61,T3,T3,X,Autre,autre
FR100882,c48,T9,T9,X,Autre,autre
FR100882,c60,deux autres lésions en T3 T9 sans épidurite,lésions,NOUN,SNnum,Obl
FR100882,c58,épidurite,épidurite,NOUN,SN∅,autre
FR100882,c62,Un scanner thoraco-abdomino-pelvien,scanner,NOUN,SNind,Suj
FR100882,c64,une néoplasie,néoplasie,NOUN,SNind,autre
FR100882,c63,la recherche d' une néoplasie,recherche,NOUN,SNdef,Obl
FR100882,c65,lésion suspecte,lésion,NOUN,SN∅,OD
FR100882,c67,l' étage thoraco-abdomino-pelvien,étage,NOUN,SNdef,autre
FR100882,c66,le niveau de l' étage thoraco-abdomino-pelvien,niveau,NOUN,SNdef,Obl
FR100882,c55,compression médullaire en T7,compression,NOUN,SN∅,autre
FR100882,c69,les signes cliniques et radiologiques de compression médullaire en T7,signes,NOUN,SNdef,autre
FR100882,c44,T7,T7,PROPN,Np,autre
FR100882,c70,un premier temps,temps,NOUN,SNind,Obl
FR100882,c1,elle,elle,PRON,Pro,Suj
FR100882,c71,une laminectomie dorsale,laminectomie,NOUN,SNind,Obl
FR100882,c44,T7,T7,PROPN,Np,autre
FR100882,c72,une décompression médullaire,décompression,NOUN,SNind,autre
FR100882,c73,ostéosynthèse,ostéosynthèse,NOUN,SN∅,autre
FR100882,c75,la tumeur,tumeur,NOUN,SNdef,autre
FR100882,c74,exérèse de la tumeur,exérèse,NOUN,SN∅,autre
FR100882,c68,"la présence de les signes cliniques et radiologiques de compression médullaire en T7 , dans un premier temps , elle a été prise en neurochirurgicalement pour une laminectomie dorsale en regard de T7 et une décompression médullaire sans ostéosynthèse ni exérèse de la tumeur",prise,VERB,SNdef,autre
FR100882,c76,les suites opératoires simples,suites,NOUN,SNdef,autre
FR100882,c77,L' examen anatonomo-cyto-pathologie réalisée,examen,NOUN,SNdef,Suj
FR100882,c79,signe de malignité,signe,NOUN,SN∅,autre
FR100882,c78,la suspicion de signe de malignité,suspicion,NOUN,SNdef,Obl
FR100882,c80,malignité,malignité,NOUN,SN∅,autre
FR100882,c81,la pièce de biopsie,pièce,NOUN,SNdef,Obl
FR100882,c82,biopsie,biopsie,NOUN,SN∅,autre
FR100882,c83,le temps opératoire,temps,NOUN,SNdef,OD
FR100882,c85,une tumeur épidurale,tumeur,NOUN,SNind,OD
FR100882,c87,un hémangiome,hémangiome,NOUN,SNind,autre
FR100882,c86,fragments vertébraux d' un hémangiome,fragments,NOUN,SN∅,autre
FR100882,c84,une tumeur épidurale et fragments vertébraux d' un hémangiome,tumeur,NOUN,SNind,OD
FR100882,c79,signe histologique de malignité,signe,NOUN,SN∅,autre
FR100882,c80,malignité,malignité,NOUN,SN∅,autre
FR100882,c89,granulome caséeuse giganto-cellulaire,granulome,NOUN,SN∅,autre
FR100882,c88,une absence de signe histologique de malignité ou de granulome caséeuse giganto-cellulaire,absence,NOUN,SNind,autre
FR100882,c90,Une Imagerie par Résonance Magnétique,Imagerie,NOUN,SNind,Suj
FR100882,c90,IRM,IRM,NOUN,SN∅,autre
FR100882,c91,contrôle post-laminectomie décompressive,contrôle,NOUN,SN∅,autre
FR100882,c90,qui,qui,PRON,Pro,Suj
FR100882,c87,l' hémangiome agressif de T7,hémangiome,NOUN,SNdef,autre
FR100882,c44,T7,T7,PROPN,Np,autre
FR100882,c93,extension postérieure épidurale,extension,NOUN,SN∅,autre
FR100882,c92,une persistance de l' hémangiome agressif de T7 avec extension postérieure épidurale,persistance,NOUN,SNind,OD
FR100882,c94,le plan biologique,plan,NOUN,SNdef,Obl
FR100882,c95,on,on,PRON,Pro,Suj
FR100882,c97,le syndrome inflammatoire biologique,syndrome,NOUN,SNdef,autre
FR100882,c96,une absence de le syndrome inflammatoire biologique,absence,NOUN,SNind,OD
FR100882,c98,une C Réactive Protéine,C,NOUN,SNind,autre
FR100882,c98,CRP,CRP,NOUN,SN∅,autre
FR100882,c99,3mg/l,3mg/l,NOUN,SN∅,autre
FR100882,c101,8700 éléments / mm 3,éléments,NOUN,SNnum,autre
FR100882,c100,les leucocytes à 8700 éléments / mm 3,leucocytes,NOUN,SNdef,autre
FR100882,c102,Le bilan d' auto-immunité,bilan,NOUN,SNdef,Suj
FR100882,c103,auto-immunité,auto-immunité,NOUN,SN∅,autre
FR100882,c105,VIH,VIH,X,SN∅,autre
FR100882,c106,Lyme,Lyme,PROPN,Np,autre
FR100882,c104,"Les sérologies VIH , Lyme , syphilis",sérologies,NOUN,SNdef,Suj
FR100882,c107,syphilis,syphilis,NOUN,SN∅,autre
FR100882,c108,trouble ionique,trouble,NOUN,SN∅,OD
FR100882,c109,la fonction rénale,fonction,NOUN,SNdef,Suj
FR100882,c1,Elle,Elle,PRON,Pro,Suj
FR100882,c111,une sclérothérapie,sclérothérapie,NOUN,SNind,Obl
FR100882,c112,une cimentoplastie,cimentoplastie,NOUN,SNind,autre
FR100882,c110,une sclérothérapie et d' une cimentoplastie,sclérothérapie,NOUN,SNind,Obl
FR100882,c114,les suites,suites,NOUN,SNdef,autre
FR100882,c113,complication notable dans les suites,complication,NOUN,SN∅,autre
FR100882,c116,le plan clinique,plan,NOUN,SNdef,autre
FR100882,c115,L' évolution sur le plan clinique,évolution,NOUN,SNdef,Suj
FR100882,c119,les membres inférieurs,membres,NOUN,SNdef,autre
FR100882,c118,les troubles moteurs de les membres inférieurs,troubles,NOUN,SNdef,autre
FR100882,c117,une correction de les troubles moteurs de les membres inférieurs,correction,NOUN,SNind,Obl
FR100882,c120,force motrice à 5 / 5,force,NOUN,SN∅,autre
FR100882,c119,les membres inférieurs,membres,NOUN,SNdef,autre
FR100882,c122,station debout,station,NOUN,SN∅,autre
FR100882,c38,les pieds,pieds,NOUN,SNdef,autre
FR100882,c36,la pointe de les pieds,pointe,NOUN,SNdef,autre
FR100882,c37,les talons,talons,NOUN,SNdef,autre
FR100882,c34,une tenue sur la pointe de les pieds et sur les talons possibles,tenue,NOUN,SNind,autre
FR100882,c121,"une équilibre bonne en station debout , une tenue sur la pointe de les pieds et sur les talons possibles",équilibre,NOUN,SNind,autre
FR100882,c20,les troubles sphinctériens,troubles,NOUN,SNdef,autre
FR100882,c123,une amélioration de les troubles sphinctériens,amélioration,NOUN,SNind,autre
FR100882,c21,la dysurie,dysurie,NOUN,SNdef,autre
FR100882,c22,la miction impérieuse,miction,NOUN,SNdef,autre
FR100882,c125,la dysurie et la miction impérieuse,dysurie,NOUN,SNdef,autre
FR100882,c124,la régression de la dysurie et la miction impérieuse,régression,NOUN,SNdef,autre
FR100883,c2,54 ans,ans,NOUN,SNnum,Obl
FR100883,c1,qui,qui,PRON,Pro,Suj
FR100883,c3,6 mois,mois,NOUN,SNnum,Obl
FR100883,c1,son,son,DET,Poss,autre
FR100883,c4,son admission,admission,NOUN,Poss,Obl
FR100883,c7,la narine droite,narine,NOUN,SNdef,autre
FR100883,c6,la cloison nasale de la narine droite,cloison,NOUN,SNdef,autre
FR100883,c5,un nodule de la cloison nasale de la narine droite,nodule,NOUN,SNind,OD
FR100883,c8,le contact,contact,NOUN,SNdef,Obl
FR100883,c9,éternuement,éternuement,ADV,Autre,autre
