doc,entite_source,source_type,relation,entite_cible,cible_type,texte_contexte
FR100925,"hépatites virales A, B, C",CLINENTITY,Non annoté,Indéterminé,Aucun,"Les hépatites virales A, B, C et E étaient négatives et les veines sus-hépatiques étaient libres au Doppler."
FR100925,"hépatites virales A, B",CLINENTITY,Non annoté,Indéterminé,Aucun,"Les hépatites virales A, B, C et E étaient négatives et les veines sus-hépatiques étaient libres au Doppler."
FR100925,hépatites virales A,CLINENTITY,Non annoté,Indéterminé,Aucun,"Les hépatites virales A, B, C et E étaient négatives et les veines sus-hépatiques étaient libres au Doppler."
FR100925,hépatite,CLINENTITY,Non annoté,Indéterminé,Aucun,Une hépatite non alphabétique était suspectée devant l'ictère fébrile et le bilan avait révélé une infection à EBV récente retenue devant des Ac anti-VCA type IgM/G et Ac anti-EBNA type IgG positifs.
FR100925,fébrile,CLINENTITY,Non annoté,Indéterminé,Aucun,Une hépatite non alphabétique était suspectée devant l'ictère fébrile et le bilan avait révélé une infection à EBV récente retenue devant des Ac anti-VCA type IgM/G et Ac anti-EBNA type IgG positifs.
FR100925,infection à EBV,CLINENTITY,Non annoté,Indéterminé,Aucun,Une hépatite non alphabétique était suspectée devant l'ictère fébrile et le bilan avait révélé une infection à EBV récente retenue devant des Ac anti-VCA type IgM/G et Ac anti-EBNA type IgG positifs.
FR100925,ascite,CLINENTITY,Non annoté,Indéterminé,Aucun,L'évolution était marquée par l'apparition d'une ascite et le diagnostic d'une hépatite auto-immune type était retenue consécutivement sur des arguments biologiques (un pic gamma à l'électrophorèse des protéines sériques et des anticorps anti-nucléaires positifs) et histologiques.
FR100925,hépatite auto-immune,CLINENTITY,Non annoté,Indéterminé,Aucun,L'évolution était marquée par l'apparition d'une ascite et le diagnostic d'une hépatite auto-immune type était retenue consécutivement sur des arguments biologiques (un pic gamma à l'électrophorèse des protéines sériques et des anticorps anti-nucléaires positifs) et histologiques.
FR100925,anticorps anti-nucléaires positifs,CLINENTITY,Non annoté,Indéterminé,Aucun,L'évolution était marquée par l'apparition d'une ascite et le diagnostic d'une hépatite auto-immune type était retenue consécutivement sur des arguments biologiques (un pic gamma à l'électrophorèse des protéines sériques et des anticorps anti-nucléaires positifs) et histologiques.
FR100925,infections à EBV,CLINENTITY,Non annoté,Indéterminé,Aucun,Les infections à EBV doivent être recherchées devant tout tableau d'hépatite aiguë fébrile survenant sur un terrain d'immunodépression.
FR100925,hépatite aiguë,CLINENTITY,Non annoté,Indéterminé,Aucun,Les infections à EBV doivent être recherchées devant tout tableau d'hépatite aiguë fébrile survenant sur un terrain d'immunodépression.
FR100925,fébrile,CLINENTITY,Non annoté,Indéterminé,Aucun,Les infections à EBV doivent être recherchées devant tout tableau d'hépatite aiguë fébrile survenant sur un terrain d'immunodépression.
FR100925,immunodépression,CLINENTITY,Non annoté,Indéterminé,Aucun,Les infections à EBV doivent être recherchées devant tout tableau d'hépatite aiguë fébrile survenant sur un terrain d'immunodépression.
FR100925,cytolyse persistante,CLINENTITY,Non annoté,Indéterminé,Aucun,"Les praticiens devront également être alarmés à une cytolyse persistante après l'épisode infectieux afin de guetter un déclenchement d'une éventuelle HAI notamment chez le sexe féminin, en cas de contexte d'auto-immunité et devant la négativité des sérologies infectieuses virales alphabétiques."
FR100925,infectieux,CLINENTITY,Non annoté,Indéterminé,Aucun,"Les praticiens devront également être alarmés à une cytolyse persistante après l'épisode infectieux afin de guetter un déclenchement d'une éventuelle HAI notamment chez le sexe féminin, en cas de contexte d'auto-immunité et devant la négativité des sérologies infectieuses virales alphabétiques."
FR100925,HAI,CLINENTITY,Non annoté,Indéterminé,Aucun,"Les praticiens devront également être alarmés à une cytolyse persistante après l'épisode infectieux afin de guetter un déclenchement d'une éventuelle HAI notamment chez le sexe féminin, en cas de contexte d'auto-immunité et devant la négativité des sérologies infectieuses virales alphabétiques."
FR100925,auto-immunité,CLINENTITY,Non annoté,Indéterminé,Aucun,"Les praticiens devront également être alarmés à une cytolyse persistante après l'épisode infectieux afin de guetter un déclenchement d'une éventuelle HAI notamment chez le sexe féminin, en cas de contexte d'auto-immunité et devant la négativité des sérologies infectieuses virales alphabétiques."
FR100925,infectieuses virales,CLINENTITY,Non annoté,Indéterminé,Aucun,"Les praticiens devront également être alarmés à une cytolyse persistante après l'épisode infectieux afin de guetter un déclenchement d'une éventuelle HAI notamment chez le sexe féminin, en cas de contexte d'auto-immunité et devant la négativité des sérologies infectieuses virales alphabétiques."
FR100925,les veines sus-hépatiques,BODYPART,Non annoté,Indéterminé,Aucun,"Les hépatites virales A, B, C et E étaient négatives et les veines sus-hépatiques étaient libres au Doppler."
FR100925,Patiente âgée de 29 ans,ACTOR,Non annoté,Indéterminé,Aucun,"Patiente âgée de 29 ans, suivie pour un carcinome mammaire prévu pour radio-chimiothérapie, hospitalisée au service pour une hépatite aiguë grave (ictère fébrile, hyper-transaminasémie avec ASAT à 47 la normale et ALAT à 23 la normale et un taux de prothrombine à 25%)."
FR100925,La patiente,ACTOR,Non annoté,Indéterminé,Aucun,La patiente était traitée par l'acyclovir pendant 10 jours.
FR100925,Les praticiens,ACTOR,Non annoté,Indéterminé,Aucun,"Les praticiens devront également être alarmés à une cytolyse persistante après l'épisode infectieux afin de guetter un déclenchement d'une éventuelle HAI notamment chez le sexe féminin, en cas de contexte d'auto-immunité et devant la négativité des sérologies infectieuses virales alphabétiques."
FR100930,victime,EVENT,BEFORE,rapportons,EVENT,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,morsure,EVENT,BEFORE,apparition,EVENT,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,apparition,EVENT,OVERLAP,cellulite,EVENT,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,apparition,EVENT,BEFORE,diagnostiquée,EVENT,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,apparition,EVENT,OVERLAP,thrombophlébite,EVENT,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,présentation,EVENT,OVERLAP,diagnostiquée,EVENT,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,imagerie,EVENT,OVERLAP,diagnostiquée,EVENT,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,admis,EVENT,BEFORE,rapportons,EVENT,"Notre patient était admis dans notre structure dans un tableau de trouble de conscience, ainsi le recours aux anticoagulants et au traitement étiologique a permis une bonne évolution clinique."
FR100930,admis,EVENT,CONTAINS,recours,EVENT,"Notre patient était admis dans notre structure dans un tableau de trouble de conscience, ainsi le recours aux anticoagulants et au traitement étiologique a permis une bonne évolution clinique."
FR100930,trouble,EVENT,CONTAINS,admis,EVENT,"Notre patient était admis dans notre structure dans un tableau de trouble de conscience, ainsi le recours aux anticoagulants et au traitement étiologique a permis une bonne évolution clinique."
FR100930,recours,EVENT,CONTAINS,évolution,EVENT,"Notre patient était admis dans notre structure dans un tableau de trouble de conscience, ainsi le recours aux anticoagulants et au traitement étiologique a permis une bonne évolution clinique."
FR100930,recours,EVENT,CONTAINS,permis,EVENT,"Notre patient était admis dans notre structure dans un tableau de trouble de conscience, ainsi le recours aux anticoagulants et au traitement étiologique a permis une bonne évolution clinique."
FR100930,morsure,CLINENTITY,Non annoté,Indéterminé,Aucun,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,tuméfaction,CLINENTITY,Non annoté,Indéterminé,Aucun,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,cellulite,CLINENTITY,Non annoté,Indéterminé,Aucun,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,thrombophlébite cérébrale,CLINENTITY,Non annoté,Indéterminé,Aucun,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,trouble de conscience,CLINENTITY,Non annoté,Indéterminé,Aucun,"Notre patient était admis dans notre structure dans un tableau de trouble de conscience, ainsi le recours aux anticoagulants et au traitement étiologique a permis une bonne évolution clinique."
FR100930,du cuir chevelu de la région fronto-temporale de la tête,BODYPART,Non annoté,Indéterminé,Aucun,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,Nous,ACTOR,Non annoté,Indéterminé,Aucun,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
FR100930,un enfant de 12 ans,ACTOR,Non annoté,Indéterminé,Aucun,"Nous rapportons le cas d'un enfant de 12 ans ayant été victime d'une morsure par un ami au niveau du cuir chevelu de la région fronto-temporale de la tête, évoluant par l'apparition d'une tuméfaction évoquant une cellulite fronto-temporo pariétale compliquée d'une thrombophlébite cérébrale, diagnostiquée sur la présentation clinique et l'imagerie."
