id_CR,doc,mention_id,Longueur,nature_premier_maillon,FS_premier_maillon,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18
FR100903_CHAINE_c61,FR100903,c61,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c63,FR100903,c63,2,SNind,Obl,SNind,SNind,,,,,,,,,,,,,,,,
FR100903_CHAINE_c64,FR100903,c64,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c66,FR100903,c66,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c65,FR100903,c65,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c67,FR100903,c67,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c68,FR100903,c68,2,SNind,Suj,SNind,Pro,,,,,,,,,,,,,,,,
FR100903_CHAINE_c69,FR100903,c69,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c71,FR100903,c71,1,Pro,Obl,Pro,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c70,FR100903,c70,2,Pro,autre,Pro,SNdef,,,,,,,,,,,,,,,,
FR100903_CHAINE_c72,FR100903,c72,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c73,FR100903,c73,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c75,FR100903,c75,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c76,FR100903,c76,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c77,FR100903,c77,2,SNind,autre,SNind,SNind,,,,,,,,,,,,,,,,
FR100903_CHAINE_c74,FR100903,c74,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c79,FR100903,c79,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c81,FR100903,c81,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c80,FR100903,c80,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c78,FR100903,c78,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c84,FR100903,c84,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c83,FR100903,c83,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c85,FR100903,c85,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c86,FR100903,c86,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c82,FR100903,c82,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c87,FR100903,c87,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c88,FR100903,c88,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c89,FR100903,c89,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c90,FR100903,c90,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c91,FR100903,c91,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c92,FR100903,c92,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c94,FR100903,c94,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c93,FR100903,c93,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c96,FR100903,c96,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c95,FR100903,c95,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c97,FR100903,c97,1,Pro,OI,Pro,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c99,FR100903,c99,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c98,FR100903,c98,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c101,FR100903,c101,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c102,FR100903,c102,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c100,FR100903,c100,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c103,FR100903,c103,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c104,FR100903,c104,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c105,FR100903,c105,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c106,FR100903,c106,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c107,FR100903,c107,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c108,FR100903,c108,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c110,FR100903,c110,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c109,FR100903,c109,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c111,FR100903,c111,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c112,FR100903,c112,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c113,FR100903,c113,2,SNind,autre,SNind,Pro,,,,,,,,,,,,,,,,
FR100903_CHAINE_c115,FR100903,c115,2,SNind,autre,SNind,SNdef,,,,,,,,,,,,,,,,
FR100903_CHAINE_c116,FR100903,c116,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c117,FR100903,c117,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c119,FR100903,c119,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c120,FR100903,c120,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c118,FR100903,c118,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c114,FR100903,c114,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c122,FR100903,c122,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c121,FR100903,c121,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c123,FR100903,c123,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100903_CHAINE_c124,FR100903,c124,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c1,FR100919,c1,1,Pro,Suj,Pro,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c3,FR100919,c3,4,SNind,autre,SNind,Pro,Pro,SNdef,,,,,,,,,,,,,,
FR100919_CHAINE_c2,FR100919,c2,2,SNdef,OD,SNdef,SNdem,,,,,,,,,,,,,,,,
FR100919_CHAINE_c4,FR100919,c4,2,SNdem,OD,SNdem,SNdef,,,,,,,,,,,,,,,,
FR100919_CHAINE_c5,FR100919,c5,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c6,FR100919,c6,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c9,FR100919,c9,2,SN∅,autre,SN∅,SN∅,,,,,,,,,,,,,,,,
FR100919_CHAINE_c8,FR100919,c8,4,SN∅,autre,SN∅,SNdef,SNdef,Poss,,,,,,,,,,,,,,
FR100919_CHAINE_c7,FR100919,c7,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c11,FR100919,c11,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c10,FR100919,c10,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c12,FR100919,c12,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c13,FR100919,c13,1,Pro,OD,Pro,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c16,FR100919,c16,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c17,FR100919,c17,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c15,FR100919,c15,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c14,FR100919,c14,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c20,FR100919,c20,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c19,FR100919,c19,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c21,FR100919,c21,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c18,FR100919,c18,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c22,FR100919,c22,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c23,FR100919,c23,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c24,FR100919,c24,2,SNdef,OD,SNdef,Pro,,,,,,,,,,,,,,,,
FR100919_CHAINE_c25,FR100919,c25,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c27,FR100919,c27,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c29,FR100919,c29,2,Poss,autre,Poss,Pro,,,,,,,,,,,,,,,,
FR100919_CHAINE_c28,FR100919,c28,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100919_CHAINE_c26,FR100919,c26,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c1,FR100921,c1,1,Pro,Suj,Pro,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c3,FR100921,c3,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c2,FR100921,c2,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c5,FR100921,c5,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c4,FR100921,c4,2,SNind,OD,SNind,SNdef,,,,,,,,,,,,,,,,
FR100921_CHAINE_c6,FR100921,c6,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c7,FR100921,c7,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c8,FR100921,c8,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c9,FR100921,c9,3,SNind,Suj,SNind,SN∅,Pro,,,,,,,,,,,,,,,
FR100921_CHAINE_c11,FR100921,c11,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c12,FR100921,c12,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c10,FR100921,c10,2,SNind,OD,SNind,SNdef,,,,,,,,,,,,,,,,
FR100921_CHAINE_c13,FR100921,c13,2,SNind,Suj,SNind,SNdem,,,,,,,,,,,,,,,,
FR100921_CHAINE_c14,FR100921,c14,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c15,FR100921,c15,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100921_CHAINE_c16,FR100921,c16,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c2,FR100925,c2,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c3,FR100925,c3,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c1,FR100925,c1,2,SN∅,autre,SN∅,SNdef,,,,,,,,,,,,,,,,
FR100925_CHAINE_c4,FR100925,c4,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c5,FR100925,c5,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c6,FR100925,c6,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c7,FR100925,c7,2,SN∅,autre,SN∅,SNdef,,,,,,,,,,,,,,,,
FR100925_CHAINE_c9,FR100925,c9,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c10,FR100925,c10,2,SNdef,autre,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100925_CHAINE_c11,FR100925,c11,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c12,FR100925,c12,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c13,FR100925,c13,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c14,FR100925,c14,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c8,FR100925,c8,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c15,FR100925,c15,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c16,FR100925,c16,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c17,FR100925,c17,1,Np,Obl,Np,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c18,FR100925,c18,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c19,FR100925,c19,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c21,FR100925,c21,2,SN∅,autre,SN∅,SN∅,,,,,,,,,,,,,,,,
FR100925_CHAINE_c22,FR100925,c22,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c23,FR100925,c23,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c20,FR100925,c20,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c24,FR100925,c24,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c25,FR100925,c25,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c26,FR100925,c26,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c28,FR100925,c28,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c27,FR100925,c27,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c30,FR100925,c30,2,SNind,autre,SNind,SNind,,,,,,,,,,,,,,,,
FR100925_CHAINE_c29,FR100925,c29,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c31,FR100925,c31,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c35,FR100925,c35,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c34,FR100925,c34,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c36,FR100925,c36,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c33,FR100925,c33,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c32,FR100925,c32,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c37,FR100925,c37,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c38,FR100925,c38,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c39,FR100925,c39,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c41,FR100925,c41,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c42,FR100925,c42,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c40,FR100925,c40,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c43,FR100925,c43,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c44,FR100925,c44,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c45,FR100925,c45,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c46,FR100925,c46,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c47,FR100925,c47,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c48,FR100925,c48,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c49,FR100925,c49,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c51,FR100925,c51,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100925_CHAINE_c50,FR100925,c50,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c1,FR100930,c1,3,Pro,Suj,Pro,Poss,Poss,,,,,,,,,,,,,,,
FR100930_CHAINE_c3,FR100930,c3,2,SNind,autre,SNind,Poss,,,,,,,,,,,,,,,,
FR100930_CHAINE_c2,FR100930,c2,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c5,FR100930,c5,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c4,FR100930,c4,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c9,FR100930,c9,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c8,FR100930,c8,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c7,FR100930,c7,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c6,FR100930,c6,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c13,FR100930,c13,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c12,FR100930,c12,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c11,FR100930,c11,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c15,FR100930,c15,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c16,FR100930,c16,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c14,FR100930,c14,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c10,FR100930,c10,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c17,FR100930,c17,1,Poss,Obl,Poss,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c19,FR100930,c19,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c18,FR100930,c18,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c21,FR100930,c21,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c22,FR100930,c22,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c20,FR100930,c20,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100930_CHAINE_c23,FR100930,c23,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c1,FR100932,c1,1,Pro,Suj,Pro,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c4,FR100932,c4,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c3,FR100932,c3,5,SNind,autre,SNind,Pro,Pro,Pro,SNdef,,,,,,,,,,,,,
FR100932_CHAINE_c2,FR100932,c2,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c6,FR100932,c6,2,SNind,autre,SNind,SNind,,,,,,,,,,,,,,,,
FR100932_CHAINE_c5,FR100932,c5,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c7,FR100932,c7,2,SN∅,autre,SN∅,SNdef,,,,,,,,,,,,,,,,
FR100932_CHAINE_c8,FR100932,c8,3,SNdef,autre,SNdef,SNdef,SNdef,,,,,,,,,,,,,,,
FR100932_CHAINE_c9,FR100932,c9,3,SN∅,Obl,SN∅,SNdef,SNdef,,,,,,,,,,,,,,,
FR100932_CHAINE_c12,FR100932,c12,2,SN∅,autre,SN∅,SNdef,,,,,,,,,,,,,,,,
FR100932_CHAINE_c11,FR100932,c11,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c10,FR100932,c10,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c14,FR100932,c14,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c15,FR100932,c15,2,SNind,Suj,SNind,SN∅,,,,,,,,,,,,,,,,
FR100932_CHAINE_c13,FR100932,c13,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c17,FR100932,c17,3,SN∅,autre,SN∅,SNdef,SNind,,,,,,,,,,,,,,,
FR100932_CHAINE_c16,FR100932,c16,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c18,FR100932,c18,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c19,FR100932,c19,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c21,FR100932,c21,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c22,FR100932,c22,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c20,FR100932,c20,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c23,FR100932,c23,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c24,FR100932,c24,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c26,FR100932,c26,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c25,FR100932,c25,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c28,FR100932,c28,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c29,FR100932,c29,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100932_CHAINE_c27,FR100932,c27,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c1,FR100944,c1,1,Pro,Suj,Pro,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c4,FR100944,c4,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c5,FR100944,c5,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c6,FR100944,c6,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c3,FR100944,c3,3,SNind,autre,SNind,Pro,SNdef,,,,,,,,,,,,,,,
FR100944_CHAINE_c7,FR100944,c7,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c9,FR100944,c9,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c8,FR100944,c8,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c2,FR100944,c2,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c11,FR100944,c11,2,SNdef,Suj,SNdef,SN∅,,,,,,,,,,,,,,,,
FR100944_CHAINE_c12,FR100944,c12,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c14,FR100944,c14,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c13,FR100944,c13,2,SNdef,Obl,SNdef,SNdem,,,,,,,,,,,,,,,,
FR100944_CHAINE_c16,FR100944,c16,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c15,FR100944,c15,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c17,FR100944,c17,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c10,FR100944,c10,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c18,FR100944,c18,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c19,FR100944,c19,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c20,FR100944,c20,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c21,FR100944,c21,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c22,FR100944,c22,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100944_CHAINE_c23,FR100944,c23,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c2,FR100946,c2,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c3,FR100946,c3,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c1,FR100946,c1,5,Pro,Suj,Pro,SNind,SNind,SNdef,Pro,,,,,,,,,,,,,
FR100946_CHAINE_c4,FR100946,c4,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c6,FR100946,c6,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c8,FR100946,c8,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c7,FR100946,c7,2,SN∅,Obl,SN∅,SNdef,,,,,,,,,,,,,,,,
FR100946_CHAINE_c10,FR100946,c10,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c9,FR100946,c9,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c5,FR100946,c5,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c11,FR100946,c11,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c12,FR100946,c12,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c13,FR100946,c13,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c14,FR100946,c14,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c16,FR100946,c16,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c15,FR100946,c15,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c17,FR100946,c17,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c18,FR100946,c18,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c19,FR100946,c19,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c21,FR100946,c21,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100946_CHAINE_c20,FR100946,c20,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
