doc_id,source_id,mention_source,source_texte,source_tag,source_docTimeRel,source_eventType,source_contextualModality,source_polarity,source_timexType,relation_type,target_id,mention_target,target_texte,target_tag,target_docTimeRel,target_eventType,target_contextualModality,target_polarity,target_timexType
FR100748,9807,singleton,J7,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,9465,non détecté,regagné,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9825,singleton,3 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,9480,singleton,recul,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2040,non détecté,opéré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2040,non détecté,opéré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,2025,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100766,2055,c3,adénocarcinome,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2040,non détecté,opéré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2175,singleton,état,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,2115/2694,c3,tumeur,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2145,singleton,décision,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2100,singleton,confection,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2130,non détecté,classé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2220,non détecté,propre,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2070,singleton,amputation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,2085,singleton,voie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2115/2694,c3,tumeur,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2130,non détecté,classé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2130,non détecté,classé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2145,singleton,décision,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2160,singleton,surveillance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,2145,singleton,décision,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2175,singleton,état,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,2190,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2205,singleton,irrigation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2220,non détecté,propre,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2220,non détecté,propre,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,2235,non détecté,satisfait,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2235,non détecté,satisfait,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,2385,non détecté,retenu,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2235,non détecté,satisfait,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,2250,non détecté,préféré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2235,non détecté,satisfait,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,2295,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2265,c9,CPC,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2250,non détecté,préféré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2280,singleton,CIG,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2250,non détecté,préféré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2295,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2340,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2325,non détecté,prolabé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2295,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2340,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2355,c22,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2385,non détecté,retenu,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2400,non détecté,bénéficié,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2385,non détecté,retenu,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2370,c22,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2400,non détecté,bénéficié,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2415,singleton,mucosectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2400,non détecté,bénéficié,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,2430,singleton,fixation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2415,singleton,mucosectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,2430,singleton,fixation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100766,2513,singleton,toute la journée,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,2220,non détecté,propre,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8716,singleton,gestes,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8731,non détecté,pare,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8746,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8761,singleton,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8746,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8716,singleton,gestes,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8746,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8806,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8761,singleton,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8791,singleton,développement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8761,singleton,accouchement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8776,singleton,poids,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8806,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8821,singleton,avortements,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8806,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8836,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8836,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8851,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8836,singleton,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8866,singleton,antécédent,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8866,singleton,antécédent,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8881/10156,singleton,hypoacousie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8866,singleton,antécédent,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8896,non détecté,Suivie,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100780,8896,non détecté,Suivie,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8971,singleton,ponction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8896,non détecté,Suivie,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8911,c22,hypertension,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100780,8911,c22,hypertension,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8956,c25,séances,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8911,c22,hypertension,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8926,non détecté,aggravée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8911,c22,hypertension,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8941,c24,insuffisance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8971,singleton,ponction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9046,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,8971,singleton,ponction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9016,non détecté,confirmé,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100780,8971,singleton,ponction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8986,non détecté,réalisée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9001,singleton,syndrome,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9031,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9001,singleton,syndrome,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9016,non détecté,confirmé,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100780,9046,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9121,non détecté,admise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9046,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9106,c25,séances,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9046,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9061,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,9061,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,9076,c31,alpha-méthyldopa,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9091,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9106,c25,séances,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9121,non détecté,admise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9136,singleton,accouchement,EVENT,BEFORE,N/A,HEDGED,POS,Non concerné
FR100780,9121,non détecté,admise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9151,singleton,chiffres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9121,non détecté,admise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9391,singleton,toucher,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9256,singleton,température,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9286,singleton,tension,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9301,singleton,signes,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100780,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9316,non détecté,obstétrical,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9196,non détecté,consciente,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9211,non détecté,orientée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9226,singleton,poids,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9241,singleton,taille,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9271,singleton,anamnèse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9166,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9316,non détecté,obstétrical,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9346,singleton,contractions,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9316,non détecté,obstétrical,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9331,singleton,hauteur,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9316,non détecté,obstétrical,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9361,singleton,bruits,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9361,singleton,bruits,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9376,non détecté,perçus,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100780,9391,singleton,toucher,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9436,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9421,c64,présentation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9391,singleton,toucher,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9436,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9556,singleton,doppler,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9466,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9436,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9481,singleton,activité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9436,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9496,c64,présentation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9436,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9511,singleton,diamètre,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9436,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9526,singleton,longueur,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9436,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9556,singleton,doppler,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9571,singleton,mesure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9571,singleton,mesure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9586,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9586,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,9586,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9631,singleton,rythme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9616,singleton,tracé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9586,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,9721,singleton,corticothérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,9661,singleton,tocolytique,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,9676,singleton,inhibiteur,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,OVERLAP,9691,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,OVERLAP,9751,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9661,singleton,tocolytique,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,9676,singleton,inhibiteur,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,9691,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,TERMINATES,9706,c31,alpha-méthyldopa,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9706,c31,alpha-méthyldopa,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,9691,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,9721,singleton,corticothérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,9646,non détecté,mise,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,9736,non détecté,renouveler,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,REINITIATES,9721,singleton,corticothérapie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9751,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9916,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9781,non détecté,réalisé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9811,c24,insuffisance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9826,singleton,taux,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9841,singleton,créatinine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9856,singleton,kaliémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9871,singleton,réserves,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9886,singleton,anémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9901,singleton,taux,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9766,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9916,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9931,c25,séances,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9931,c25,séances,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,10635,singleton,deux jours,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100780,9931,c25,séances,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9991,singleton,séance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9931,c25,séances,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9946,singleton,circuit,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9946,singleton,circuit,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9976,singleton,héparine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9946,singleton,circuit,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9961,singleton,héparine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9991,singleton,séance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10006,singleton,transfusion,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,9991,singleton,séance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,10662,singleton,3ème jour,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100780,10021,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10662,singleton,3ème jour,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100780,10051,non détecté,accouché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,10066,singleton,poids,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10096,singleton,détresse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10081,non détecté,transféré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10126,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,10141,non détecté,simples,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10126,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,10111,singleton,complications,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100780,10554,singleton,2 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,8821,singleton,avortements,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10572,singleton,8 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,SIMULTANEOUS,8851,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10581,singleton,sept ans,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,SIMULTANEOUS,8896,non détecté,Suivie,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100780,10617,singleton,31 SA+4j,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,SIMULTANEOUS,9541,singleton,mensurations,EVENT,BEFORE,N/A,GENERIC,POS,Non concerné
FR100780,10626,singleton,24h,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,9736,non détecté,renouveler,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100780,10644,singleton,4 heures,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,SIMULTANEOUS,9946,singleton,circuit,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10662,singleton,3ème jour,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,OVERLAP,10111,singleton,complications,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100780,10662,singleton,3ème jour,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,OVERLAP,10036,singleton,tocolyse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10662,singleton,3ème jour,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,10051,non détecté,accouché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100780,10662,singleton,3ème jour,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,10081,non détecté,transféré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100806,7986,non détecté,référée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8061/9352,c8,anémie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100806,7986,non détecté,référée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8031,singleton,créatinémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100806,7986,non détecté,référée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8046,singleton,urémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100806,7986,non détecté,référée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8241,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100806,8001,c5,insuffisance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7986,non détecté,référée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100806,8001,c5,insuffisance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8016/9344,c5,IR,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100806,8091,singleton,prise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,7986,non détecté,référée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
